sentence_id,token,tag
726,the,O
726,position,O
726,.,O
727,The,O
727,consultant,O
727,who,O
727,was,O
727,hired,O
727,byHajar,O
727,recommended,O
727,a,O
727,new,O
727,tool,O
727,.,O
728,The,O
728,report,O
728,",",O
728,as,O
728,mentioned,O
728,by,O
728,Amine,B-PER
728,(,O
728,our,O
728,new,O
728,data,O
728,analyst,O
728,),O
728,",",O
728,needs,O
728,a,O
728,revision,O
728,.,O
729,During,O
729,yesterday,O
729,',O
729,s,O
729,meeting,O
729,",",O
729,Sipho,B-PER
729,brought,O
729,up,O
729,an,O
729,interesting,O
729,point,O
729,.,O
730,While,O
730,the,O
730,proposal,O
730,was,O
730,being,O
730,finalized,O
730,by,O
730,the,O
730,marketing,O
730,team,O
730,",",O
730,Mesfin,B-PER
730,",",O
730,who,O
730,had,O
730,just,O
730,returned,O
730,from,O
730,Singapore,O
730,",",O
730,raised,O
730,an,O
730,objection,O
730,.,O
731,During,O
731,yesterday,O
731,',O
731,s,O
731,meeting,O
731,",",O
731,Om,B-PER
731,brought,O
731,up,O
731,an,O
731,interesting,O
731,point,O
731,.,O
732,While,O
732,the,O
732,proposal,O
732,was,O
732,being,O
732,finalized,O
732,by,O
732,the,O
732,marketing,O
732,team,O
732,",",O
732,علي,B-PER
732,",",O
732,who,O
732,had,O
732,just,O
732,returned,O
732,from,O
732,Singapore,O
732,",",O
732,raised,O
732,an,O
732,objection,O
732,.,O
733,The,O
733,woman,O
733,seen,O
733,talking,O
733,to,O
733,Hamza,B-PER
733,was,O
733,the,O
733,CEO,O
733,.,O
734,The,O
734,consultant,O
734,who,O
734,was,O
734,hired,O
734,byAhmed,O
734,recommended,O
734,a,O
734,new,O
734,tool,O
734,.,O
735,Isn,O
735,',O
735,t,O
735,فاطمة,B-PER
735,presenting,O
735,at,O
735,the,O
735,conference,O
735,?,O
736,Can,O
736,you,O
736,schedule,O
736,a,O
736,meeting,O
736,with,O
736,Abdillahi,B-PER
736,next,O
736,week,O
736,?,O
737,Both,O
737,Pierre,B-PER
737,and,O
737,Mireille,B-PER
737,have,O
737,extensive,O
737,experience,O
737,in,O
737,logistics,O
737,.,O
738,Nobody,O
738,expected,O
738,فاطمه,B-PER
738,to,O
738,handle,O
738,the,O
738,crisis,O
738,so,O
738,well,O
738,.,O
739,The,O
739,consultant,O
739,who,O
739,was,O
739,hired,O
739,bySafiatou,O
739,recommended,O
739,a,O
739,new,O
739,tool,O
739,.,O
740,My,O
740,name,O
740,is,O
740,Habtamu,B-PER
740,.,O
741,Isn,O
741,',O
741,t,O
741,Goreth,B-PER
741,presenting,O
741,at,O
741,the,O
741,conference,O
741,?,O
742,Both,O
742,João,B-PER
742,and,O
742,Rui,B-PER
742,have,O
742,extensive,O
742,experience,O
742,in,O
742,logistics,O
742,.,O
743,Safiatou,B-PER
743,and,O
743,his,O
743,colleague,O
743,Assetou,B-PER
743,handled,O
743,the,O
743,presentation,O
743,together,O
743,.,O
744,The,O
744,person,O
744,you,O
744,spoke,O
744,to,O
744,earlier,O
744,",",O
744,Luzia,B-PER
744,",",O
744,will,O
744,send,O
744,the,O
744,report,O
744,.,O
745,The,O
745,final,O
745,report,O
745,was,O
745,prepared,O
745,by,O
745,Maame,B-PER
745,.,O
746,The,O
746,woman,O
746,seen,O
746,talking,O
746,to,O
746,Asmaa,B-PER
746,was,O
746,the,O
746,CEO,O
746,.,O
747,Although,O
747,Amr,B-PER
747,was,O
747,nervous,O
747,",",O
747,she,O
747,performed,O
747,well,O
747,.,O
748,Do,O
748,you,O
748,remember,O
748,when,O
748,Carine,B-PER
748,joined,O
748,the,O
748,company,O
748,?,O
749,My,O
749,name,O
749,is,O
749,Issaka,B-PER
749,.,O
750,At,O
750,the,O
750,annual,O
750,summit,O
750,in,O
750,Kuala,O
750,Lumpur,O
750,",",O
750,Ester,B-PER
750,gave,O
750,a,O
750,keynote,O
750,speech,O
750,.,O
751,Bigirimana,B-PER
751,",",O
751,the,O
751,regional,O
751,director,O
751,",",O
751,approved,O
751,the,O
751,budget,O
751,.,O
752,Tshepo,B-PER
752,and,O
752,his,O
752,colleague,O
752,Amanda,B-PER
752,handled,O
752,the,O
752,presentation,O
752,together,O
752,.,O
753,While,O
753,the,O
753,proposal,O
753,was,O
753,being,O
753,finalized,O
753,by,O
753,the,O
753,marketing,O
753,team,O
753,",",O
753,Nasteho,B-PER
753,",",O
753,who,O
753,had,O
753,just,O
753,returned,O
753,from,O
753,Singapore,O
753,",",O
753,raised,O
753,an,O
753,objection,O
753,.,O
754,While,O
754,the,O
754,proposal,O
754,was,O
754,being,O
754,finalized,O
754,by,O
754,the,O
754,marketing,O
754,team,O
754,",",O
754,Moses,B-PER
754,",",O
754,who,O
754,had,O
754,just,O
754,returned,O
754,from,O
754,Singapore,O
754,",",O
754,raised,O
754,an,O
754,objection,O
754,.,O
755,Festus,B-PER
755,and,O
755,his,O
755,colleague,O
755,Erastus,B-PER
755,handled,O
755,the,O
755,presentation,O
755,together,O
755,.,O
756,Flore,B-PER
756,",",O
756,the,O
756,new,O
756,project,O
756,manager,O
756,",",O
756,presented,O
756,the,O
756,budget,O
756,.,O
757,Walid,B-PER
757,",",O
757,the,O
757,regional,O
757,director,O
757,",",O
757,approved,O
757,the,O
757,budget,O
757,.,O
758,After,O
758,the,O
758,interview,O
758,",",O
758,we,O
758,offered,O
758,Sara,B-PER
758,the,O
758,position,O
758,.,O
759,Mohamed,B-PER
759,",",O
759,the,O
759,new,O
759,project,O
759,manager,O
759,",",O
759,presented,O
759,the,O
759,budget,O
759,.,O
760,Everyone,O
760,was,O
760,waiting,O
760,for,O
760,Tesfaye,B-PER
760,to,O
760,arrive,O
760,.,O
761,Mariem,B-PER
761,and,O
761,his,O
761,colleague,O
761,Hamza,B-PER
761,handled,O
761,the,O
761,presentation,O
761,together,O
761,.,O
762,I,O
762,met,O
762,Wesen,B-PER
762,and,O
762,Bezawit,B-PER
762,at,O
762,the,O
762,workshop,O
762,in,O
762,Jakarta,O
762,.,O
763,Ahmed,B-PER
763,",",O
763,the,O
763,new,O
763,project,O
763,manager,O
763,",",O
763,presented,O
763,the,O
763,budget,O
763,.,O
764,Sara,B-PER
764,",",O
764,the,O
764,regional,O
764,director,O
764,",",O
764,approved,O
764,the,O
764,budget,O
764,.,O
765,It,O
765,was,O
765,Albertina,B-PER
765,who,O
765,finalized,O
765,the,O
765,agreement,O
765,.,O
766,علي,B-PER
766,said,O
766,that,O
766,محمد,B-PER
766,might,O
766,be,O
766,late,O
766,due,O
766,to,O
766,traffic,O
766,.,O
767,Lesego,B-PER
767,and,O
767,his,O
767,colleague,O
767,Gaone,B-PER
767,handled,O
767,the,O
767,presentation,O
767,together,O
767,.,O
768,At,O
768,the,O
768,annual,O
768,summit,O
768,in,O
768,Kuala,O
768,Lumpur,O
768,",",O
768,Patrícia,B-PER
768,gave,O
768,a,O
768,keynote,O
768,speech,O
768,.,O
769,Both,O
769,محمود,B-PER
769,and,O
769,Mohamed,B-PER
769,have,O
769,extensive,O
769,experience,O
769,in,O
769,logistics,O
769,.,O
770,During,O
770,yesterday,O
770,',O
770,s,O
770,meeting,O
770,",",O
770,Muhammad,B-PER
770,brought,O
770,up,O
770,an,O
770,interesting,O
770,point,O
770,.,O
771,Isn,O
771,',O
771,t,O
771,Salma,B-PER
771,presenting,O
771,at,O
771,the,O
771,conference,O
771,?,O
772,My,O
772,name,O
772,is,O
772,ملاك,B-PER
772,.,O
773,Both,O
773,Hassan,B-PER
773,and,O
773,Imane,B-PER
773,have,O
773,extensive,O
773,experience,O
773,in,O
773,logistics,O
773,.,O
774,Nobody,O
774,expected,O
774,Eric,B-PER
774,to,O
774,handle,O
774,the,O
774,crisis,O
774,so,O
774,well,O
774,.,O
775,The,O
775,final,O
775,report,O
775,was,O
775,prepared,O
775,by,O
775,Rui,B-PER
775,.,O
776,Junior,B-PER
776,said,O
776,that,O
776,Serge,B-PER
776,might,O
776,be,O
776,late,O
776,due,O
776,to,O
776,traffic,O
776,.,O
777,It,O
777,was,O
777,Hakizimana,B-PER
777,who,O
777,finalized,O
777,the,O
777,agreement,O
777,.,O
778,During,O
778,yesterday,O
778,',O
778,s,O
778,meeting,O
778,",",O
778,Jemal,B-PER
778,brought,O
778,up,O
778,an,O
778,interesting,O
778,point,O
778,.,O
779,What,O
779,did,O
779,Choukri,B-PER
779,say,O
779,about,O
779,the,O
779,proposal,O
779,yesterday,O
779,?,O
780,Can,O
780,you,O
780,schedule,O
780,a,O
780,meeting,O
780,with,O
780,محمود,B-PER
780,next,O
780,week,O
780,?,O
781,The,O
781,consultant,O
781,who,O
781,was,O
781,hired,O
781,byFatima,O
781,recommended,O
781,a,O
781,new,O
781,tool,O
781,.,O
782,Although,O
782,Domingos,B-PER
782,was,O
782,nervous,O
782,",",O
782,she,O
782,performed,O
782,well,O
782,.,O
783,Both,O
783,Hodan,B-PER
783,and,O
783,Mahamoud,B-PER
783,have,O
783,extensive,O
783,experience,O
783,in,O
783,logistics,O
783,.,O
784,During,O
784,yesterday,O
784,',O
784,s,O
784,meeting,O
784,",",O
784,Domingos,B-PER
784,brought,O
784,up,O
784,an,O
784,interesting,O
784,point,O
784,.,O
785,Have,O
785,you,O
785,met,O
785,Amine,B-PER
785,from,O
785,the,O
785,accounting,O
785,department,O
785,?,O
786,Both,O
786,Khadija,B-PER
786,and,O
786,Fatima,B-PER
786,have,O
786,extensive,O
786,experience,O
786,in,O
786,logistics,O
786,.,O
787,Although,O
787,Precious,B-PER
787,was,O
787,nervous,O
787,",",O
787,she,O
787,performed,O
787,well,O
787,.,O
788,Marie,B-PER
788,",",O
788,the,O
788,regional,O
788,director,O
788,",",O
788,approved,O
788,the,O
788,budget,O
788,.,O
789,Paulo,B-PER
789,and,O
789,his,O
789,colleague,O
789,Cláudia,B-PER
789,handled,O
789,the,O
789,presentation,O
789,together,O
789,.,O
790,Nobody,O
790,expected,O
790,Om,B-PER
790,to,O
790,handle,O
790,the,O
790,crisis,O
790,so,O
790,well,O
790,.,O
791,Have,O
791,you,O
791,met,O
791,Khadija,B-PER
791,from,O
791,the,O
791,accounting,O
791,department,O
791,?,O
792,It,O
792,was,O
792,Domingas,B-PER
792,who,O
792,finalized,O
792,the,O
792,agreement,O
792,.,O
793,What,O
793,did,O
793,Mohamed,B-PER
793,say,O
793,about,O
793,the,O
793,proposal,O
793,yesterday,O
793,?,O
794,At,O
794,the,O
794,annual,O
794,summit,O
794,in,O
794,Kuala,O
794,Lumpur,O
794,",",O
794,Fatimata,B-PER
794,gave,O
794,a,O
794,keynote,O
794,speech,O
794,.,O
795,Aya,B-PER
795,",",O
795,the,O
795,new,O
795,project,O
795,manager,O
795,",",O
795,presented,O
795,the,O
795,budget,O
795,.,O
796,Isn,O
796,',O
796,t,O
796,Frieda,B-PER
796,presenting,O
796,at,O
796,the,O
796,conference,O
796,?,O
797,Have,O
797,you,O
797,met,O
797,Seid,B-PER
797,from,O
797,the,O
797,accounting,O
797,department,O
797,?,O
798,The,O
798,report,O
798,",",O
798,as,O
798,mentioned,O
798,by,O
798,Tesfaye,B-PER
798,(,O
798,our,O
798,new,O
798,data,O
798,analyst,O
798,),O
798,",",O
798,needs,O
798,a,O
798,revision,O
798,.,O
799,The,O
799,person,O
799,you,O
799,spoke,O
799,to,O
799,earlier,O
799,",",O
799,Joaquim,B-PER
799,",",O
799,will,O
799,send,O
799,the,O
799,report,O
799,.,O
800,Everyone,O
800,was,O
800,waiting,O
800,for,O
800,Neima,B-PER
800,to,O
800,arrive,O
800,.,O
801,ابو,B-PER
801,",",O
801,the,O
801,new,O
801,project,O
801,manager,O
801,",",O
801,presented,O
801,the,O
801,budget,O
801,.,O
802,انا,B-PER
802,introduced,O
802,Sara,B-PER
802,as,O
802,the,O
802,lead,O
802,consultant,O
802,on,O
802,the,O
802,project,O
802,.,O
803,At,O
803,the,O
803,annual,O
803,summit,O
803,in,O
803,Kuala,O
803,Lumpur,O
803,",",O
803,بت,B-PER
803,gave,O
803,a,O
803,keynote,O
803,speech,O
803,.,O
804,At,O
804,the,O
804,annual,O
804,summit,O
804,in,O
804,Kuala,O
804,Lumpur,O
804,",",O
804,Andreia,B-PER
804,gave,O
804,a,O
804,keynote,O
804,speech,O
804,.,O
805,Joseph,B-PER
805,",",O
805,the,O
805,regional,O
805,director,O
805,",",O
805,approved,O
805,the,O
805,budget,O
805,.,O
806,Zandile,B-PER
806,",",O
806,the,O
806,regional,O
806,director,O
806,",",O
806,approved,O
806,the,O
806,budget,O
806,.,O
807,The,O
807,consultant,O
807,who,O
807,was,O
807,hired,O
807,byThandeka,O
807,recommended,O
807,a,O
807,new,O
807,tool,O
807,.,O
808,At,O
808,the,O
808,annual,O
808,summit,O
808,in,O
808,Kuala,O
808,Lumpur,O
808,",",O
808,Aya,B-PER
808,gave,O
808,a,O
808,keynote,O
808,speech,O
808,.,O
809,At,O
809,the,O
809,annual,O
809,summit,O
809,in,O
809,Kuala,O
809,Lumpur,O
809,",",O
809,Ifrah,B-PER
809,gave,O
809,a,O
809,keynote,O
809,speech,O
809,.,O
810,Have,O
810,you,O
810,met,O
810,Jemal,B-PER
810,from,O
810,the,O
810,accounting,O
810,department,O
810,?,O
811,Although,O
811,ود,B-PER
811,was,O
811,nervous,O
811,",",O
811,she,O
811,performed,O
811,well,O
811,.,O
812,Isn,O
812,',O
812,t,O
812,Ahlem,B-PER
812,presenting,O
812,at,O
812,the,O
812,conference,O
812,?,O
813,The,O
813,person,O
813,you,O
813,spoke,O
813,to,O
813,earlier,O
813,",",O
813,محمد,B-PER
813,",",O
813,will,O
813,send,O
813,the,O
813,report,O
813,.,O
814,Joseph,B-PER
814,introduced,O
814,Junior,B-PER
814,as,O
814,the,O
814,lead,O
814,consultant,O
814,on,O
814,the,O
814,project,O
814,.,O
815,The,O
815,woman,O
815,seen,O
815,talking,O
815,to,O
815,Nadine,B-PER
815,was,O
815,the,O
815,CEO,O
815,.,O
816,The,O
816,final,O
816,report,O
816,was,O
816,prepared,O
816,by,O
816,خالد,B-PER
816,.,O
817,Isn,O
817,',O
817,t,O
817,Favour,B-PER
817,presenting,O
817,at,O
817,the,O
817,conference,O
817,?,O
818,Nobody,O
818,expected,O
818,Kwizera,B-PER
818,to,O
818,handle,O
818,the,O
818,crisis,O
818,so,O
818,well,O
818,.,O
819,At,O
819,the,O
819,annual,O
819,summit,O
819,in,O
819,Kuala,O
819,Lumpur,O
819,",",O
819,Andreia,B-PER
819,gave,O
819,a,O
819,keynote,O
819,speech,O
819,.,O
820,عمر,B-PER
820,",",O
820,the,O
820,regional,O
820,director,O
820,",",O
820,approved,O
820,the,O
820,budget,O
820,.,O
821,Can,O
821,you,O
821,schedule,O
821,a,O
821,meeting,O
821,with,O
821,Sintayew,B-PER
821,next,O
821,week,O
821,?,O
822,While,O
822,the,O
822,proposal,O
822,was,O
822,being,O
822,finalized,O
822,by,O
822,the,O
822,marketing,O
822,team,O
822,",",O
822,ميمي,B-PER
822,",",O
822,who,O
822,had,O
822,just,O
822,returned,O
822,from,O
822,Singapore,O
822,",",O
822,raised,O
822,an,O
822,objection,O
822,.,O
823,After,O
823,the,O
823,interview,O
823,",",O
823,we,O
823,offered,O
823,Hamza,B-PER
823,the,O
823,position,O
823,.,O
824,Belyse,B-PER
824,introduced,O
824,Nahimana,B-PER
824,as,O
824,the,O
824,lead,O
824,consultant,O
824,on,O
824,the,O
824,project,O
824,.,O
825,Egide,B-PER
825,said,O
825,that,O
825,Belyse,B-PER
825,might,O
825,be,O
825,late,O
825,due,O
825,to,O
825,traffic,O
825,.,O
826,My,O
826,name,O
826,is,O
826,Samuel,B-PER
826,.,O
827,The,O
827,person,O
827,you,O
827,spoke,O
827,to,O
827,earlier,O
827,",",O
827,Madalena,B-PER
827,",",O
827,will,O
827,send,O
827,the,O
827,report,O
827,.,O
828,After,O
828,the,O
828,interview,O
828,",",O
828,we,O
828,offered,O
828,Kagiso,B-PER
828,the,O
828,position,O
828,.,O
829,The,O
829,report,O
829,",",O
829,as,O
829,mentioned,O
829,by,O
829,Irakoze,B-PER
829,(,O
829,our,O
829,new,O
829,data,O
829,analyst,O
829,),O
829,",",O
829,needs,O
829,a,O
829,revision,O
829,.,O
830,Although,O
830,Madalena,B-PER
830,was,O
830,nervous,O
830,",",O
830,she,O
830,performed,O
830,well,O
830,.,O
831,What,O
831,did,O
831,Fati,B-PER
831,say,O
831,about,O
831,the,O
831,proposal,O
831,yesterday,O
831,?,O
832,Both,O
832,Andreia,B-PER
832,and,O
832,Margarida,B-PER
832,have,O
832,extensive,O
832,experience,O
832,in,O
832,logistics,O
832,.,O
833,Fantaye,B-PER
833,and,O
833,his,O
833,colleague,O
833,Eshetu,B-PER
833,handled,O
833,the,O
833,presentation,O
833,together,O
833,.,O
834,Nobody,O
834,expected,O
834,Wesen,B-PER
834,to,O
834,handle,O
834,the,O
834,crisis,O
834,so,O
834,well,O
834,.,O
835,This,O
835,is,O
835,Egide,B-PER
835,",",O
835,our,O
835,new,O
835,team,O
835,member,O
835,.,O
836,Karim,B-PER
836,said,O
836,that,O
836,Ahlem,B-PER
836,might,O
836,be,O
836,late,O
836,due,O
836,to,O
836,traffic,O
836,.,O
837,At,O
837,the,O
837,annual,O
837,summit,O
837,in,O
837,Kuala,O
837,Lumpur,O
837,",",O
837,محمود,B-PER
837,gave,O
837,a,O
837,keynote,O
837,speech,O
837,.,O
838,Joy,B-PER
838,introduced,O
838,Favour,B-PER
838,as,O
838,the,O
838,lead,O
838,consultant,O
838,on,O
838,the,O
838,project,O
838,.,O
839,The,O
839,final,O
839,report,O
839,was,O
839,prepared,O
839,by,O
839,ام,B-PER
839,محمد,I-PER
839,.,O
840,The,O
840,report,O
840,",",O
840,as,O
840,mentioned,O
840,by,O
840,Abdo,B-PER
840,(,O
840,our,O
840,new,O
840,data,O
840,analyst,O
840,),O
840,",",O
840,needs,O
840,a,O
840,revision,O
840,.,O
841,I,O
841,met,O
841,Stephen,B-PER
841,and,O
841,Comfort,B-PER
841,at,O
841,the,O
841,workshop,O
841,in,O
841,Jakarta,O
841,.,O
842,It,O
842,was,O
842,Lebogang,B-PER
842,who,O
842,finalized,O
842,the,O
842,agreement,O
842,.,O
843,علي,B-PER
843,introduced,O
843,ملاك,B-PER
843,as,O
843,the,O
843,lead,O
843,consultant,O
843,on,O
843,the,O
843,project,O
843,.,O
844,Abena,B-PER
844,introduced,O
844,Francis,B-PER
844,as,O
844,the,O
844,lead,O
844,consultant,O
844,on,O
844,the,O
844,project,O
844,.,O
845,I,O
845,met,O
845,ابو,B-PER
845,and,O
845,Om,B-PER
845,at,O
845,the,O
845,workshop,O
845,in,O
845,Jakarta,O
845,.,O
846,Amr,B-PER
846,said,O
846,that,O
846,Asmaa,B-PER
846,might,O
846,be,O
846,late,O
846,due,O
846,to,O
846,traffic,O
846,.,O
847,Youssef,B-PER
847,",",O
847,the,O
847,regional,O
847,director,O
847,",",O
847,approved,O
847,the,O
847,budget,O
847,.,O
848,The,O
848,consultant,O
848,who,O
848,was,O
848,hired,O
848,byHoussein,O
848,recommended,O
848,a,O
848,new,O
848,tool,O
848,.,O
849,فاطمة,B-PER
849,",",O
849,the,O
849,new,O
849,project,O
849,manager,O
849,",",O
849,presented,O
849,the,O
849,budget,O
849,.,O
850,This,O
850,is,O
850,Fantaye,B-PER
850,",",O
850,our,O
850,new,O
850,team,O
850,member,O
850,.,O
851,The,O
851,final,O
851,report,O
851,was,O
851,prepared,O
851,by,O
851,Jean,B-PER
851,.,O
852,عبدالله,B-PER
852,",",O
852,the,O
852,new,O
852,project,O
852,manager,O
852,",",O
852,presented,O
852,the,O
852,budget,O
852,.,O
853,The,O
853,person,O
853,you,O
853,spoke,O
853,to,O
853,earlier,O
853,",",O
853,Ahlem,B-PER
853,",",O
853,will,O
853,send,O
853,the,O
853,report,O
853,.,O
854,The,O
854,final,O
854,report,O
854,was,O
854,prepared,O
854,by,O
854,Mariem,B-PER
854,.,O
855,The,O
855,report,O
855,",",O
855,as,O
855,mentioned,O
855,by,O
855,Gifty,B-PER
855,(,O
855,our,O
855,new,O
855,data,O
855,analyst,O
855,),O
855,",",O
855,needs,O
855,a,O
855,revision,O
855,.,O
856,The,O
856,final,O
856,report,O
856,was,O
856,prepared,O
856,by,O
856,Bruno,B-PER
856,.,O
857,Mona,B-PER
857,introduced,O
857,ابو,B-PER
857,as,O
857,the,O
857,lead,O
857,consultant,O
857,on,O
857,the,O
857,project,O
857,.,O
858,Although,O
858,Grace,B-PER
858,was,O
858,nervous,O
858,",",O
858,she,O
858,performed,O
858,well,O
858,.,O
859,Have,O
859,you,O
859,met,O
859,Mohamed,B-PER
859,from,O
859,the,O
859,accounting,O
859,department,O
859,?,O
860,Although,O
860,Patrícia,B-PER
860,was,O
860,nervous,O
860,",",O
860,she,O
860,performed,O
860,well,O
860,.,O
861,During,O
861,yesterday,O
861,',O
861,s,O
861,meeting,O
861,",",O
861,Laure,B-PER
861,brought,O
861,up,O
861,an,O
861,interesting,O
861,point,O
861,.,O
862,My,O
862,name,O
862,is,O
862,علي,B-PER
862,.,O
863,After,O
863,the,O
863,interview,O
863,",",O
863,we,O
863,offered,O
863,Mahamoud,B-PER
863,the,O
863,position,O
863,.,O
864,The,O
864,final,O
864,report,O
864,was,O
864,prepared,O
864,by,O
864,Emmanuel,B-PER
864,.,O
865,The,O
865,consultant,O
865,who,O
865,was,O
865,hired,O
865,byAhlem,O
865,recommended,O
865,a,O
865,new,O
865,tool,O
865,.,O
866,Osvaldo,B-PER
866,and,O
866,his,O
866,colleague,O
866,Domingos,B-PER
866,handled,O
866,the,O
866,presentation,O
866,together,O
866,.,O
867,Isn,O
867,',O
867,t,O
867,Abubakar,B-PER
867,presenting,O
867,at,O
867,the,O
867,conference,O
867,?,O
868,My,O
868,name,O
868,is,O
868,Om,B-PER
868,.,O
869,Thabiso,B-PER
869,introduced,O
869,Lindiwe,B-PER
869,as,O
869,the,O
869,lead,O
869,consultant,O
869,on,O
869,the,O
869,project,O
869,.,O
870,Have,O
870,you,O
870,met,O
870,Fatima,B-PER
870,from,O
870,the,O
870,accounting,O
870,department,O
870,?,O
871,The,O
871,woman,O
871,seen,O
871,talking,O
871,to,O
871,Asma,B-PER
871,was,O
871,the,O
871,CEO,O
871,.,O
872,Do,O
872,you,O
872,remember,O
872,when,O
872,Madalena,B-PER
872,joined,O
872,the,O
872,company,O
872,?,O
873,Isn,O
873,',O
873,t,O
873,عمر,B-PER
873,presenting,O
873,at,O
873,the,O
873,conference,O
873,?,O
874,Although,O
874,Kagiso,B-PER
874,was,O
874,nervous,O
874,",",O
874,she,O
874,performed,O
874,well,O
874,.,O
875,Although,O
875,Ahmed,B-PER
875,was,O
875,nervous,O
875,",",O
875,she,O
875,performed,O
875,well,O
875,.,O
876,Although,O
876,Adilson,B-PER
876,was,O
876,nervous,O
876,",",O
876,she,O
876,performed,O
876,well,O
876,.,O
877,Isn,O
877,',O
877,t,O
877,نور,B-PER
877,presenting,O
877,at,O
877,the,O
877,conference,O
877,?,O
878,Have,O
878,you,O
878,met,O
878,Mugisha,B-PER
878,from,O
878,the,O
878,accounting,O
878,department,O
878,?,O
879,Both,O
879,Bruno,B-PER
879,and,O
879,Patrícia,B-PER
879,have,O
879,extensive,O
879,experience,O
879,in,O
879,logistics,O
879,.,O
880,Carine,B-PER
880,introduced,O
880,Alain,B-PER
880,as,O
880,the,O
880,lead,O
880,consultant,O
880,on,O
880,the,O
880,project,O
880,.,O
881,Both,O
881,Filomena,B-PER
881,and,O
881,Edson,B-PER
881,have,O
881,extensive,O
881,experience,O
881,in,O
881,logistics,O
881,.,O
882,Isn,O
882,',O
882,t,O
882,Tebogo,B-PER
882,presenting,O
882,at,O
882,the,O
882,conference,O
882,?,O
883,Domingas,B-PER
883,said,O
883,that,O
883,António,B-PER
883,might,O
883,be,O
883,late,O
883,due,O
883,to,O
883,traffic,O
883,.,O
884,Everyone,O
884,was,O
884,waiting,O
884,for,O
884,Bezawit,B-PER
884,to,O
884,arrive,O
884,.,O
885,During,O
885,yesterday,O
885,',O
885,s,O
885,meeting,O
885,",",O
885,انا,B-PER
885,brought,O
885,up,O
885,an,O
885,interesting,O
885,point,O
885,.,O
886,ميمي,B-PER
886,said,O
886,that,O
886,ابراهيم,B-PER
886,might,O
886,be,O
886,late,O
886,due,O
886,to,O
886,traffic,O
886,.,O
887,After,O
887,the,O
887,interview,O
887,",",O
887,we,O
887,offered,O
887,Lesego,B-PER
887,the,O
887,position,O
887,.,O
888,The,O
888,consultant,O
888,who,O
888,was,O
888,hired,O
888,byمحمد,O
888,recommended,O
888,a,O
888,new,O
888,tool,O
888,.,O
889,Hakizimana,B-PER
889,",",O
889,the,O
889,regional,O
889,director,O
889,",",O
889,approved,O
889,the,O
889,budget,O
889,.,O
890,What,O
890,did,O
890,Imen,B-PER
890,say,O
890,about,O
890,the,O
890,proposal,O
890,yesterday,O
890,?,O
891,Can,O
891,you,O
891,schedule,O
891,a,O
891,meeting,O
891,with,O
891,Patrícia,B-PER
891,next,O
891,week,O
891,?,O
892,Solange,B-PER
892,and,O
892,his,O
892,colleague,O
892,Rose,B-PER
892,handled,O
892,the,O
892,presentation,O
892,together,O
892,.,O
893,Nobody,O
893,expected,O
893,Fantaye,B-PER
893,to,O
893,handle,O
893,the,O
893,crisis,O
893,so,O
893,well,O
893,.,O
894,Nobody,O
894,expected,O
894,Jandira,B-PER
894,to,O
894,handle,O
894,the,O
894,crisis,O
894,so,O
894,well,O
894,.,O
895,Do,O
895,you,O
895,remember,O
895,when,O
895,علي,B-PER
895,joined,O
895,the,O
895,company,O
895,?,O
896,Both,O
896,Bruno,B-PER
896,and,O
896,Joao,B-PER
896,have,O
896,extensive,O
896,experience,O
896,in,O
896,logistics,O
896,.,O
897,Rui,B-PER
897,",",O
897,the,O
897,new,O
897,project,O
897,manager,O
897,",",O
897,presented,O
897,the,O
897,budget,O
897,.,O
898,Isn,O
898,',O
898,t,O
898,Filipa,B-PER
898,presenting,O
898,at,O
898,the,O
898,conference,O
898,?,O
899,While,O
899,the,O
899,proposal,O
899,was,O
899,being,O
899,finalized,O
899,by,O
899,the,O
899,marketing,O
899,team,O
899,",",O
899,زهرة,B-PER
899,",",O
899,who,O
899,had,O
899,just,O
899,returned,O
899,from,O
899,Singapore,O
899,",",O
899,raised,O
899,an,O
899,objection,O
899,.,O
900,My,O
900,name,O
900,is,O
900,Fatima,B-PER
900,.,O
901,At,O
901,the,O
901,annual,O
901,summit,O
901,in,O
901,Kuala,O
901,Lumpur,O
901,",",O
901,Ifrah,B-PER
901,gave,O
901,a,O
901,keynote,O
901,speech,O
901,.,O
902,This,O
902,is,O
902,Albertina,B-PER
902,",",O
902,our,O
902,new,O
902,team,O
902,member,O
902,.,O
903,Do,O
903,you,O
903,remember,O
903,when,O
903,Sipho,B-PER
903,joined,O
903,the,O
903,company,O
903,?,O
904,José,B-PER
904,said,O
904,that,O
904,Filipa,B-PER
904,might,O
904,be,O
904,late,O
904,due,O
904,to,O
904,traffic,O
904,.,O
905,Have,O
905,you,O
905,met,O
905,Inoussa,B-PER
905,from,O
905,the,O
905,accounting,O
905,department,O
905,?,O
906,After,O
906,the,O
906,interview,O
906,",",O
906,we,O
906,offered,O
906,Amina,B-PER
906,the,O
906,position,O
906,.,O
907,Nobody,O
907,expected,O
907,David,B-PER
907,to,O
907,handle,O
907,the,O
907,crisis,O
907,so,O
907,well,O
907,.,O
908,At,O
908,the,O
908,annual,O
908,summit,O
908,in,O
908,Kuala,O
908,Lumpur,O
908,",",O
908,Yacin,B-PER
908,gave,O
908,a,O
908,keynote,O
908,speech,O
908,.,O
909,The,O
909,woman,O
909,seen,O
